text_id,card_id,chara_name,text,type,type_note
192,24,美鳥 宗助,突然迷い込んだ私達を快く迎え入れてくれた事、感謝している。私にできる事があれば何でも言ってくれよ,3,親愛度up
193,25,翠泉 美門,私が中学生だった時、薙刀の小さな大会で優勝したのよ。それからね、お姉さまなんて呼ばれるようになったのは%p私を慕うあの子達の期待に応えるため、私はさらに薙刀を腕を磨いたわ%pそうする内に、私は日本一の腕前になっていたわ。他人の期待に応えようとする時こそ、人は力を発揮できるのかもしれないわね%p貴方の事期待してるわよ？この世界を、あの子達の事をきっと守ってくれると、ね%p無論私も、世界の剣となり盾となることを約束するわ。他人任せというのは、性に合わないもの,4,親愛度max
194,25,翠泉 美門,翡翠よ。私が愛するあの可憐な子達を守るため、力を貸しなさい！…変身！,5,変身
195,25,翠泉 美門,薙刀ならば、日本一程度の腕前はあるわ:…星空だけは綺麗な世界ね。あの子達にも見せてあげたいわ:世界が危機に脅かされているというのなら、見過ごせはしないわ:私の力を借りたいのでしょう。良くってよ？,1,挨拶
196,25,翠泉 美門,世界を、あの子達を守ってくれるというのならば、私も力は惜しまないわ:あなたには見所があるわね。私、才気を見抜く眼は持ち合わせているつもりよ,3,親愛度up
197,25,翠泉 美門,手元に薙刀が無いのは痛手ね…まあ、何とでもなるわ。きなさい！,6,バトル
198,25,翠泉 美門,浄化か、世界を正しき姿に導く光…美しいわね。:薙刀日本一は、伊達じゃないのよ？かかってきなさい！:願いと欲望の石か。そんな風に与えられたくはないわね,2,浄化時
199,25,翠泉 美門,,7,強化ベース
200,25,翠泉 美門,,8,強化素材
201,26,琴葉 誠,…。くっくっく…星宝石が覚醒するようですね…このときをどれほど待ち望んだでしょうか…,5,変身
202,26,琴葉 誠,これより呪禁の唄を開放します…:術が発動するまで、10分程かかりそうです…それでは間に合いませんね…,6,バトル
203,26,琴葉 誠,ジュエルマスターさん、どうぞ浄化なさってください。こちらは私が守りますので:さあ、ジュエルマスターさん、どうぞ:フフフ、良いですねジュエルマスターさん。実に良い,2,浄化時
204,26,琴葉 誠,人が一番始めに触れる唄…それは子守唄ではないでしょうか:私の唄は霊的ですが、決して怪しいものではありませんよ…,1,挨拶
205,26,琴葉 誠,今後ともよろしくお願いしますよ、ジュエルマスターさん:あなたは必要とされる人です。この世界にとっても、私にとってもね,3,親愛度up
206,26,琴葉 誠,唄について多少お教えしましょう%p唄により霊や神と意思疎通するというのは、さまざまな国で見られる習慣です%pわたくしは、そこに独自の研究を加え…自分独自の方法で、呪術を行うことに成功したのです%p星宝石の力を借りれば、より大きな力を動かすことができるでしょうね%p私は成し遂げてみせます…。今に分かりますよ…。,4,親愛度max
207,26,琴葉 誠,,7,強化ベース
208,26,琴葉 誠,,8,強化素材
209,27,石神 翠,あれぇー なんや、胸がぽかぽかあったかくなってきとる？ うち、どないなってるんやろうー,5,変身
210,27,石神 翠,うち、すっかり、こっちゃの暮らしに慣れたんやー %pあんたと出会えてよかった……。嘘やあらしまへん。%pあんさんとおいやしたら、わて、きばってまうねん！%pこないなことは……今までおまへなんだ。おおきにねー,4,親愛度max
211,27,石神 翠,うちなぁ、ここに来てから楽しいおす〜。あんさんのおかげどす。おおきにー:浄化作業にせいがでるねぇ 働きもんやなぁー うち、応援してるわぁ,3,親愛度up
212,27,石神 翠,さぁーて、まるっと浄化しまひょ！:わぁー、キレイー！ もっと浄化しておくれやすぅー:あんじょう浄化できとりますなぁー。すごい、すごいー,2,浄化時
213,27,石神 翠,わーん！ ケンカはあきまへんよ？,6,バトル
214,27,石神 翠,今日はうちと、どんなこと、する?:ほんまに、うち、がんばるわー:ふわぁ〜、そんなに急がんでも〜,1,挨拶
215,27,石神 翠,,7,強化ベース
216,27,石神 翠,,8,強化素材
217,28,石神 珠子,おおぉ！ なんだか体がどんどん若返るようじゃ……！,5,変身
218,28,石神 珠子,おやおや、こんな老いぼれと戦うきかね？,6,バトル
219,28,石神 珠子,お前さん、なかなか見込みがあるのぅ。その意気じゃぞー:ホッホッホッ！ お前さんはなかなかに面白い力を持っておるなぁ。これからが楽しみじゃ,3,親愛度up
220,28,石神 珠子,お前さんみたいな面白い奴に出会えるとはのぅ……%p長生きはしてみるもんじゃ。ホッホッホッ！%pこれは、ひょっとするとひょっとするやもしれぬ……%pお前さんの好きにやるがいい。わしゃ、信じておるぞ,4,親愛度max
221,28,石神 珠子,さて、重い腰をあげようかね?:今日も精がでるのぅ:おまえさん、わしを呼んだかね?,1,挨拶
222,28,石神 珠子,,7,強化ベース
223,28,石神 珠子,,8,強化素材
224,28,石神 珠子,心を込めて浄化せい！わしがついとるよ:さあ、精神を集中して一気に浄化するんじゃ！:お前さんの力を見せておくれ。石に力をそそぐんじゃ……,2,浄化時
225,29,白鳥 王子,この白鳥王子、武芸の嗜みならば多少はあるぞ。さあ美しき！闘いをご覧あれ！,6,バトル
226,29,白鳥 王子,白真珠が輝いている…！？私に…更に美しくなれと！？良いだろう！刮目せよ！白き翼は更なる高みに昇るッ…美・麗・転・生！,5,変身
227,29,白鳥 王子,,7,強化ベース
228,29,白鳥 王子,,8,強化素材
229,29,白鳥 王子,やあマスター！常に美しく振る舞う事を忘れてはいけないよ?:共に美しくあろう！マスター！:美しさを求めるならば僕を呼びたまえ！何時でもお応えしよう！,1,挨拶
230,29,白鳥 王子,浄化…美しい！:勿論私も、美しい…！:全ての美しき物を守るため、私は闘う！さあ星喰いよ、かかって来いッ！,2,浄化時
231,29,白鳥 王子,泥に塗れ、涙と涎が流れようとも、決して汚されぬ美しさがある！%pジュエルマスター！君の理想に、私はその美しさを見出した！%p世界の浄化、燦々と輝くその理想のためならば、この私も血を流し！泥を啜り！闘いに身を投げよう！%p共に昇ろうではないか！魂の！美しさの！頂きに！,4,親愛度max
232,29,白鳥 王子,認めざるをえないな、君の美しさを…！だが見ていたまえ！私は一分前より一秒前より美しく進化し続ける！,3,親愛度up
233,30,白城院 素子,あら、あなたもお腹すいてるんですの？ 仕方ありませんわ、私のおやつを分けて差し上げてもよくってよ！:私、世界中のお菓子をすべて味わうのが夢ですの！この夢、一緒に叶えてくださる？,3,親愛度up
234,30,白城院 素子,おやつの時間を邪魔しない欲しいですわ！,6,バトル
235,30,白城院 素子,不思議ですわ。あなたと一緒に食べるお菓子って他よりずっと甘いのよ？どうしてかしら%pあなたのお菓子チョイスのたまものかしら？%pでもおかしいわ？同じお菓子でも甘さが違いますのよ。…これは、大きな謎ですわよね？%p……そういえば、斗真義兄様と一緒に食べるお菓子も、とっても甘く感じましたわ%pでも美登里お姉さまと3人の時は、ちょっとビターなお菓子が多い気もしますわ%pどうしてかしら？不思議ですわ！お菓子の世界もまだまだ奥深いですわね！%p私もまだまだ甘いですわ！……甘い？甘いなら良いのかしら？あれ？なんだか混乱してきましたわ,4,親愛度max
236,30,白城院 素子,ささ、早くやってしまって？わたくしはお菓子を頂きながら待ってますわ〜:なかなかキレイですわね。キャンディーみたいですわ！:浄化？でしたっけ？なんだか良くわからないけれどとにかく良しですわ！,2,浄化時
237,30,白城院 素子,なんなんですの、これぇ？ あまーいスイーツを食べた時みたいに、頭がぽーーとしちゃいますわ？わわわわ…,5,変身
238,30,白城院 素子,今日もお菓子をたくさん食べますわよ！:そろそろ甘いものが食べたいですわ〜:ソフトクリーム探しにいきますわよ！:わたし、みんなと一緒にお菓子食べるの大好きですわ！,1,挨拶
239,30,白城院 素子,,7,強化ベース
240,30,白城院 素子,,8,強化素材
241,31,真白 響子,さぁあなたも、愛のパッションを感じて！ エロスとタナトスの狭間にある、あの熱い思いを……！:仕事と恋以外で、こんな熱い気持ちになったのは久しぶりよ！ あなたの瞳に乾杯！:あぁ、もっと、わたくしを燃え上がらせて！ あの人のベーゼと同じくらいに……！,3,親愛度up
242,31,真白 響子,さて今日の恋のお相手はどなた?:今日も恋をしに出かけますわよ:今日はどんなラブに出会えるかしら?,1,挨拶
243,31,真白 響子,まぶしいっ……！ なんだか胸が高鳴るわ！ :わたくしが愛を求めるように、石が浄化を求めている……！:この石のように、私のロマンスも輝け……！,2,浄化時
